user.key;datetime;meter.reading;diff
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 01:03:10;155688;5
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 02:02:05;155692;4
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 03:02:05;155692;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 04:02:05;155692;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 05:02:05;155692;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 06:02:03;155692;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 07:02:03;155701;9
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 08:02:03;155714;13
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 09:02:03;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 10:03:07;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 11:03:07;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 12:03:07;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 13:03:07;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 14:03:06;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 15:03:06;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 16:03:06;155714;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 17:03:06;155723;9
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 18:02:00;155724;1
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 19:02:00;155724;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 20:02:00;155725;1
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 21:02:00;155725;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 22:03:06;155725;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;01/03/2016 23:03:06;155725;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 00:03:06;155730;5
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 01:03:06;155736;6
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 02:02:02;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 03:02:02;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 04:02:02;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 05:02:02;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 06:02:00;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 07:02:00;155736;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 08:02:00;155840;104
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 09:02:00;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 10:02:04;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 11:02:04;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 12:02:04;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 13:02:04;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 14:02:00;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 15:02:00;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 16:02:00;155840;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 17:02:00;155841;1
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 18:02:00;155841;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 19:02:00;155841;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 20:02:00;155841;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 21:02:00;155841;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 22:01:57;155845;4
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;02/03/2016 23:01:57;155845;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 00:01:57;155850;5
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 01:01:57;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 02:01:57;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 03:01:57;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 04:01:57;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 05:01:57;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 06:03:01;155850;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 07:03:01;155854;4
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 08:03:01;156053;199
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 09:03:01;156053;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 10:01:56;156053;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 11:01:56;156053;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 12:01:56;156053;0
9f28c3a3-0cd1-4c1e-8885-1b114ae5a200;03/03/2016 13:01:56;156053;0
