household_id,day,time_slot,electricity_usage,is_peak_usage
7,16,11,0.9196442949093494,0
7,1,17,0.23385897373381476,0
7,4,12,0.5907245919994184,0
7,26,20,0.289681721343762,0
7,2,8,0.2715255018198115,0
7,6,14,0.46414979492861763,0
7,19,8,0.32021520197221587,0
7,13,12,0.7778426559160847,1
7,22,3,0.3407871724558732,0
7,1,0,0.4161844188112709,0
7,22,13,0.6542803589807533,0
7,10,20,0.5536200067970469,0
7,22,22,0.5273194791177505,0
7,12,14,0.48309553819657547,0
7,17,23,0.664424401163788,0
7,4,14,0.5638320355017818,0
7,3,10,0.3949083171586212,0
7,2,3,0.43397207587105074,0
7,28,7,0.4970077470119853,0
7,24,0,0.34745367058485654,0
7,24,13,0.7347021716718709,0
7,11,17,0.18259324769480167,0
7,10,17,0.6447762730958561,0
7,26,15,0.3850252616307931,0
7,13,6,0.5219631857684083,0
7,0,18,0.21126265265448702,0
7,10,4,0.6722414112132065,0
7,16,10,0.5914648562173531,0
7,25,3,0.4357681922588595,0
7,20,19,0.21056528125178647,0
7,2,13,0.3992438755481122,0
7,7,14,0.6762997896289838,0
7,21,2,0.6408150875856317,0
7,1,5,1.0143990634989937,0
7,8,12,0.6680713647871103,0
7,29,5,0.8539554265250726,0
7,11,1,0.8545213336628417,0
7,14,20,0.6158693519513552,0
7,19,13,0.7597394800633834,0
7,27,19,0.6325125099759838,0
7,18,17,0.41599445454116746,0
7,18,0,0.25003593208212715,0
7,25,19,0.9984367997201373,0
7,10,16,0.257442185376312,0
7,14,17,0.46191076281415666,0
7,18,7,0.16510610790935093,0
7,7,8,0.3969887954019744,0
7,9,23,0.5780732388790751,0
7,17,18,0.15812013516093232,0
7,5,17,0.3988547994139324,0
7,8,4,0.404429520792965,0
7,28,2,0.5127002929342913,0
7,6,19,0.5420992597843007,0
7,14,19,0.44377490302238276,0
7,26,7,0.29112068762621923,0
7,19,14,1.0195166805411526,0
7,24,2,0.6891519706824881,0
7,19,12,0.5823115834507285,0
7,13,7,0.34392812381091464,0
7,22,6,0.834688377124597,0
7,4,8,0.6904060262874603,0
7,4,18,0.5600892119525553,0
7,28,3,0.40191710785031587,0
7,8,20,0.19594678382106961,0
7,26,21,0.2695154841278018,0
7,15,21,0.3540260827074815,0
7,3,20,0.727995022900102,0
7,0,7,1.2396682867912014,1
7,3,17,0.6360767476847343,0
7,22,17,0.6667206409674697,0
7,28,16,0.5746994723454011,0
7,22,10,0.7489130320710511,0
7,22,23,0.5050770555944544,0
7,24,22,0.5383339273593553,0
7,29,1,0.1863048867837292,0
7,5,20,0.5808902397327913,0
7,1,4,0.6479350936235667,0
7,1,19,0.3601170919753425,0
7,1,18,0.06440645356106245,0
7,3,1,0.46585067210033854,0
7,6,23,0.42926284808659876,0
7,23,5,0.941683818230941,0
7,26,5,0.7574184207580951,0
7,2,18,0.4879758572275207,0
7,0,11,0.3136450658013661,0
7,13,14,0.36728618839745353,0
7,24,10,0.6322318041049659,0
7,7,10,0.6234481733550746,0
7,11,22,0.6451032277550756,0
7,22,19,0.7331833040510446,0
7,18,2,0.5067438109802106,0
7,28,12,0.37519450033687546,0
7,18,19,0.7888824390110175,0
7,7,9,0.6279013025226126,0
7,21,9,0.5350906797257003,0
7,27,1,0.7367840967702746,0
7,3,11,0.3604767098781887,0
7,9,2,0.4446656456561709,0
7,20,5,0.24637126967370032,0
7,21,3,0.45612267273411944,0
7,19,11,1.7611844894519628,1
7,25,21,0.4364478211965208,0
7,26,9,0.640112734978675,0
7,17,14,0.5072367887913206,0
7,3,7,0.5837145771982308,0
7,0,23,0.7522027953160015,0
7,0,15,0.4344126955244989,0
7,17,3,1.3627945058003275,1
7,18,13,0.4760760751262457,0
7,11,11,0.421815388095052,0
7,10,7,0.9215606908848355,0
7,12,8,0.4618708128102661,0
7,22,1,0.5806549126074343,0
7,20,7,0.2968743490563508,0
7,11,0,0.32062764374986386,0
7,15,20,0.4628229127854207,0
7,13,19,0.4938556902790515,0
7,13,22,0.5271312838581396,0
7,17,17,0.3688624948467454,0
7,0,9,0.718484400458872,0
7,10,9,0.5181989252299131,0
7,0,22,0.550431101133524,0
7,9,5,0.46235951224543576,0
7,26,4,0.6409894499186259,0
7,29,8,0.5556970161089491,0
7,15,2,0.5560411082100388,0
7,25,1,0.4571699378577623,0
7,8,11,0.2451229731062165,0
7,17,21,0.41461456479342096,0
7,3,21,0.47968835926548964,0
7,23,7,0.2319886219278381,0
7,11,20,0.41052535003175694,0
7,16,21,0.5278995592294917,0
7,7,16,0.45039082012285736,0
7,24,4,0.48029834449645376,0
7,13,2,0.7259605703279127,0
7,6,9,1.0073628715125809,1
7,3,3,0.2086637117351836,0
7,15,0,0.3014843986542354,0
7,11,13,0.5498740565455305,0
7,2,20,0.7317220733483403,0
7,17,1,0.3078220728867923,0
7,7,20,0.1510699519402695,0
7,11,7,0.4786941789611834,0
7,9,20,0.0,0
7,3,16,0.6533102708675543,0
7,25,9,0.5399220836805566,0
7,4,21,0.3622814693469725,0
7,5,5,0.407293673830158,0
7,24,14,0.6528792026554061,0
7,12,1,0.4605997036447315,0
7,9,22,0.43479750083663016,0
7,0,0,0.6599612585640313,0
7,29,15,0.5099320667633164,0
7,13,20,0.3628576445688678,0
7,21,12,0.6048534193545271,0
7,15,9,0.04610042710051809,0
7,11,14,0.4975713177722468,0
7,4,20,0.16958064106565457,0
7,9,12,0.42428405135736913,0
7,13,21,0.24620170203385633,0
7,14,10,1.1598510773351376,1
7,11,10,0.6746366281557212,0
7,28,15,0.339563066039423,0
7,6,0,0.7391062776173418,0
7,17,4,0.7078957628250693,0
7,16,20,0.5594924106235633,0
7,27,2,0.36161373553227183,0
7,21,19,0.37149972332784986,0
7,11,4,0.7024448846907666,0
7,20,17,1.7609874766050269,1
7,12,19,0.4772051753258438,0
7,12,22,0.5053144566883694,0
7,1,22,0.5298683822119761,0
7,10,21,1.0301976855743868,0
7,8,3,0.49828295962807895,0
7,29,23,0.5289727275718368,0
7,25,2,0.6674308972662769,0
7,4,11,0.42878267513597823,0
7,20,14,0.471426682931604,0
7,22,9,0.1838792118381662,0
7,14,13,0.48949898629226957,0
7,4,4,0.10737795811235284,0
7,16,15,0.88844911895126,0
7,26,19,0.5984013820630869,0
7,21,17,0.5342932266709619,0
7,15,1,1.117977921537277,0
7,7,11,0.4685060272482116,0
7,12,16,1.791354743899243,1
7,25,17,0.5498901891860144,0
7,28,19,1.2808637873548716,1
7,6,5,0.1994258782635221,0
7,5,4,0.7017958398259807,0
7,23,16,0.861813349728882,0
7,26,0,0.6890146535738183,0
7,7,17,0.6989727843633566,0
7,28,20,0.6492347276158088,0
7,17,16,0.8862506189303798,0
7,15,11,0.3194622812355854,0
7,29,13,0.7633711319239798,0
7,21,14,0.3615698280182428,0
7,13,9,0.4423276237552867,0
7,29,7,1.0285636734601438,1
7,5,22,0.29273274221285445,0
7,5,21,0.765700801768876,0
7,17,15,0.5381390575440879,0
7,13,8,0.6918303353098044,0
7,0,19,0.773937032472057,0
7,7,4,0.6287010348104223,0
7,24,8,0.5779757511429767,0
7,13,0,0.585412931254342,0
7,27,21,0.3331142532964705,0
7,0,12,0.27888305819720827,0
7,12,17,0.4273772277291823,0
7,14,18,0.3851834845825461,0
7,1,1,0.28075593502628693,0
7,22,7,1.37337730074828,1
7,7,1,0.3575856406779432,0
7,1,14,0.504639195711475,0
7,23,20,0.5280028973751231,0
7,10,5,0.6483775500761628,0
7,12,10,0.6808993282765243,0
7,19,9,0.23424097829687163,0
7,11,8,0.17608879424651885,0
7,6,10,0.32873029634375917,0
7,5,6,0.6563131107764351,0
7,28,6,0.4292658831426748,0
7,14,5,0.8444310195616389,0
7,11,23,0.5326863521174264,0
7,4,17,0.32032670241448724,0
7,16,12,0.47238353306770364,0
7,7,5,0.5331219230467266,0
7,21,7,0.3056325621190624,0
7,29,2,0.27261983828086944,0
7,2,9,0.28161946085730105,0
7,27,11,0.3184108572954767,0
7,9,6,0.47928262931884386,0
7,11,16,0.6317627949767796,0
7,0,17,0.32434383753419715,0
7,29,22,0.5072228756979279,0
7,13,10,0.6691593712714423,0
7,10,15,0.40226422194018835,0
7,18,15,0.6641107005775794,0
7,28,17,0.30875084342666503,0
7,7,22,0.037073239549442416,0
7,23,23,0.5906327208121152,0
7,26,11,0.5580418236842614,0
7,18,4,0.2770355625295171,0
7,3,22,0.4035455579596967,0
7,7,12,0.28104682715437834,0
7,12,13,0.5648053544234047,0
7,29,11,0.3117050895188901,0
7,22,0,0.7361979810611344,0
7,20,6,0.5192738480119992,0
7,20,3,0.853500479153068,0
7,26,10,0.7613079168605099,0
7,24,18,0.365247626876125,0
7,0,5,0.7289100691488762,0
7,29,9,0.33495706532796937,0
7,1,21,0.5205717155864669,0
7,17,20,0.3214705153135555,0
7,22,14,0.5002219889374586,0
7,7,3,0.41703505834549415,0
7,0,16,0.5349309361277935,0
7,2,0,0.21585006206417962,0
7,28,23,0.37495004797702297,0
7,27,10,0.6206956083335967,0
7,0,3,0.28416061102114076,0
7,20,1,0.7455599975703371,0
7,18,10,0.532117886634352,0
7,13,4,0.6675835707544604,0
7,27,14,0.6651908311240128,0
7,11,19,0.7770972681036177,0
7,4,0,0.5325159733477639,0
7,11,21,0.35453575569954454,0
7,18,11,0.7724264807370158,0
7,9,9,0.5837519920254993,0
7,1,2,0.4864257236601036,0
7,27,17,0.43173803075803036,0
7,10,23,0.3197032114842277,0
7,2,2,0.5898935556894455,0
7,15,4,0.4888532120212773,0
7,9,13,0.6797338320678349,0
7,1,13,0.6684594654027806,0
7,6,13,0.5026086748753904,0
7,9,21,0.4663230155054295,0
