household_id,day,time_slot,electricity_usage,is_peak_usage
6,16,11,0.43398196165971253,0
6,1,17,0.5082803900428213,0
6,4,12,0.3900099561119047,0
6,26,20,0.34698753341781485,0
6,2,8,0.5734191683467721,0
6,6,14,0.3153055166316332,0
6,19,8,0.3445527131056577,0
6,13,12,0.3262416505680989,0
6,22,3,0.6072827799782687,0
6,1,0,0.7572964129288949,0
6,22,13,0.3295550714005352,0
6,10,20,0.3645619524693411,0
6,22,22,0.5546021434988772,0
6,12,14,0.4006936529036062,0
6,17,23,0.4469229201790451,0
6,4,14,0.5989450360907993,0
6,3,10,0.5502633296476205,0
6,2,3,1.02763505132412,0
6,28,7,0.6107139062135587,0
6,24,0,0.3396181591100085,0
6,24,13,0.9874485151848439,0
6,11,17,0.4555780076134828,0
6,10,17,0.6233522186345961,0
6,26,15,0.1548651493249794,0
6,13,6,0.36388342278666436,0
6,0,18,0.09696326712845255,0
6,10,4,1.2234107365007332,1
6,16,10,0.14087136547399698,0
6,25,3,0.4550293888410296,0
6,20,19,0.647925228800975,0
6,2,13,0.5249093604047709,0
6,7,14,0.08149335885016878,0
6,21,2,0.149301728516124,0
6,1,5,0.21643118565796188,0
6,8,12,0.5448711115486259,0
6,29,5,0.1780958033838041,0
6,11,1,0.21762965833561104,0
6,14,20,0.5958883383486536,0
6,19,13,0.27730839835694776,0
6,27,19,0.32563444668842184,0
6,18,17,0.4122132055311994,0
6,18,0,0.8016024547579553,0
6,25,19,0.5359828739092833,0
6,10,16,0.5220535037169314,0
6,14,17,0.6339616196018677,0
6,18,7,1.458467974748712,1
6,7,8,0.3364145812829067,0
6,9,23,0.8491101420290026,0
6,17,18,0.31695871753931537,0
6,5,17,0.5581894728678971,0
6,8,4,0.7070669373384423,0
6,28,2,0.6392645724160647,0
6,6,19,0.13408899071350744,0
6,14,19,0.5396263302271751,0
6,26,7,0.6631530329979987,0
6,19,14,0.8044293517096095,0
6,24,2,0.4543943940430242,0
6,19,12,0.3628463184309365,0
6,13,7,0.5004477501848605,0
6,22,6,1.65400542794413,1
6,4,8,0.7419898517117424,0
6,4,18,0.5762722562716905,0
6,28,3,0.5557599624770921,0
6,8,20,0.6108614621915216,0
6,26,21,0.7338816464312924,0
6,15,21,0.7287351478809652,0
6,3,20,0.40341803210789645,0
6,0,7,0.29653302976200074,0
6,3,17,0.3407726393627009,0
6,22,17,0.49782657259300556,0
6,28,16,0.3389809637938982,0
6,22,10,0.6493222729204314,0
6,22,23,0.08507199249072633,0
6,24,22,0.345139715579029,0
6,29,1,0.5350349898618005,0
6,5,20,0.5068016192456294,0
6,1,4,0.8973342529146618,0
6,1,19,0.5230232139571349,0
6,1,18,0.4054600935258262,0
6,3,1,0.630461230322046,0
6,6,23,0.469451086437496,0
6,23,5,0.8347396892441726,0
6,26,5,1.523384657275983,1
6,2,18,0.3617230769643557,0
6,0,11,0.17875244650506877,0
6,13,14,0.6188999613499114,0
6,24,10,0.5527806234437517,0
6,7,10,0.4932470437204692,0
6,11,22,0.34613308318174013,0
6,22,19,1.0836347110120186,0
6,18,2,0.4970627171216253,0
6,28,12,0.34820586021933103,0
6,18,19,0.25002213775219134,0
6,7,9,0.7417364021670606,0
6,21,9,0.28730732657553204,0
6,27,1,0.5527378974138988,0
6,3,11,0.4537398114140601,0
6,9,2,0.15191644175260155,0
6,20,5,0.6522931529968872,0
6,21,3,0.4372009807384095,0
6,19,11,0.538085071013057,0
6,25,21,0.4796010566728136,0
6,26,9,0.3649824842079018,0
6,17,14,0.5425730513054258,0
6,3,7,0.6385538063697721,0
6,0,23,0.32616120428967954,0
6,0,15,0.5162285037910822,0
6,17,3,0.9345899498721728,0
6,18,13,0.10286732883928812,0
6,11,11,0.5124774792760332,0
6,10,7,0.7807070663908355,0
6,12,8,0.4216246469226267,0
6,22,1,0.368192145022271,0
6,20,7,0.570284954988397,0
6,11,0,0.3342167131987589,0
6,15,20,1.3862144367581637,1
6,13,19,0.5486303429246484,0
6,13,22,0.0,0
6,17,17,0.6066691118279162,0
6,0,9,0.5725085140272878,0
6,10,9,0.44260607269752744,0
6,0,22,0.6228258558900885,0
6,9,5,0.5440944641545364,0
6,26,4,0.5619675186399845,0
6,29,8,0.6073951393887482,0
6,15,2,0.2578634028386246,0
6,25,1,0.856955007837019,0
6,8,11,0.3151415082288269,0
6,17,21,0.5125318732509094,0
6,3,21,0.48345699522070135,0
6,23,7,0.5981782424283143,0
6,11,20,0.6943219126502774,0
6,16,21,0.45246333660780313,0
6,7,16,0.5837296041633812,0
6,24,4,0.32194911599026926,0
6,13,2,0.13289071784233686,0
6,6,9,0.47551303743931733,0
6,3,3,0.5960521002811849,0
6,15,0,0.47439462640335245,0
6,11,13,0.3004716202404742,0
6,2,20,0.4353041156246745,0
6,17,1,0.2970727250046573,0
6,7,20,1.3223944483840815,1
6,11,7,0.3335017643538737,0
6,9,20,0.7021918412838063,0
6,3,16,0.633073787006566,0
6,25,9,0.6200425931488556,0
